ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,family_type,fam_lt_lw,families,pct_lt_lw,LL_95CI,UL_95CI,se,rse,family_type_decile,CA_RR,livingwage,version
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,56700,Perris city,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,MarriedCouple2Children,88,507,17.4,NA,NA,NA,NA,6,0.7,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,SingleMother2Children,76,142,53.3,NA,NA,NA,NA,9,0.69,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,59500,Rancho Mirage city,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,61012,Ripley CDP,Riverside,6065,Southern California,14,MarriedCouple2Children,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,61012,Ripley CDP,Riverside,6065,Southern California,14,SingleMother2Children,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,61012,Ripley CDP,Riverside,6065,Southern California,14,,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,1,AIAN,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,156,874,17.8,NA,NA,NA,NA,,0.71,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,2,Asian,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,1992,12152,16.4,NA,NA,NA,NA,,0.66,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,3,AfricanAm,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,1218,7958,15.3,NA,NA,NA,NA,,0.61,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,4,Latino,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,32301,90866,35.5,NA,NA,NA,NA,,1.42,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,5,NHOPI,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,39,465,8.4,NA,NA,NA,NA,,0.34,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,6,White,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,7784,69672,11.2,NA,NA,NA,NA,,0.45,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,7,Multiple,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,317,2382,13.3,NA,NA,NA,NA,,0.53,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,8,Other,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,458,941,48.7,NA,NA,NA,NA,,1.95,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,CO,6065,Riverside,Riverside,6065,Southern California,14,MarriedCouple2Children,44265,185310,23.9,NA,NA,NA,NA,,0.96,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,1,AIAN,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,155,256,60.4,NA,NA,NA,NA,,0.78,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,2,Asian,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,1068,1589,67.2,NA,NA,NA,NA,,0.87,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,3,AfricanAm,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,4648,6135,75.8,NA,NA,NA,NA,,0.98,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,4,Latino,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,19858,23912,83,NA,NA,NA,NA,,1.08,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,5,NHOPI,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,74,174,42.5,NA,NA,NA,NA,,0.55,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,6,White,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,10215,15263,66.9,NA,NA,NA,NA,,0.87,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,7,Multiple,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,507,806,62.9,NA,NA,NA,NA,,0.82,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,8,Other,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,274,299,91.7,NA,NA,NA,NA,,1.19,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,CO,6065,Riverside,Riverside,6065,Southern California,14,SingleMother2Children,36798,48434,76,NA,NA,NA,NA,,0.99,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6065,Riverside,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,62000,Riverside city,Riverside,6065,Southern California,14,MarriedCouple2Children,6776,24419,27.7,NA,NA,NA,NA,4,1.11,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,62000,Riverside city,Riverside,6065,Southern California,14,SingleMother2Children,5329,7103,75,NA,NA,NA,NA,6,0.97,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62000,Riverside city,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,MarriedCouple2Children,10,148,6.8,NA,NA,NA,NA,9,0.27,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,SingleMother2Children,10,10,100,NA,NA,NA,NA,1,1.3,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,62756,Romoland CDP,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,MarriedCouple2Children,1155,3196,36.1,NA,NA,NA,NA,3,1.45,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,SingleMother2Children,642,819,78.4,NA,NA,NA,NA,6,1.02,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,63260,Rubidoux CDP,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,MarriedCouple2Children,1079,3634,29.7,NA,NA,NA,NA,4,1.19,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,SingleMother2Children,875,1075,81.4,NA,NA,NA,NA,5,1.06,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,67112,San Jacinto city,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,72156,Sky Valley CDP,Riverside,6065,Southern California,14,MarriedCouple2Children,,64,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,72156,Sky Valley CDP,Riverside,6065,Southern California,14,SingleMother2Children,,0,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,72156,Sky Valley CDP,Riverside,6065,Southern California,14,,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,MarriedCouple2Children,127,429,29.6,NA,NA,NA,NA,4,1.19,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,SingleMother2Children,58,87,66.7,NA,NA,NA,NA,8,0.86,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,76022,Sunnyslope CDP,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,78120,Temecula city,Riverside,6065,Southern California,14,MarriedCouple2Children,958,10758,8.9,NA,NA,NA,NA,8,0.36,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,78120,Temecula city,Riverside,6065,Southern California,14,SingleMother2Children,1845,2807,65.7,NA,NA,NA,NA,8,0.85,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,25.43,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78120,Temecula city,Riverside,6065,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,78134,Temescal Valley CDP,Riverside,6065,Southern California,14,MarriedCouple2Children,,2469,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,78134,Temescal Valley CDP,Riverside,6065,Southern California,14,SingleMother2Children,,268,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78134,Temescal Valley CDP,Riverside,6065,Southern California,14,,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,78456,Thermal CDP,Riverside,6065,Southern California,14,MarriedCouple2Children,,187,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,78456,Thermal CDP,Riverside,6065,Southern California,14,SingleMother2Children,,25,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78456,Thermal CDP,Riverside,6065,Southern California,14,,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,78596,Thousand Palms CDP,Riverside,6065,Southern California,14,MarriedCouple2Children,187,502,37.2,NA,NA,NA,NA,2,1.49,20.67,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,78596,Thousand Palms CDP,Riverside,6065,Southern California,14,SingleMother2Children,68,68,100,NA,NA,NA,NA,1,1.3,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78596,Thousand Palms CDP,Riverside,6065,Southern California,14,Adult1,,,,NA,NA,NA,NA,,,10.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78596,Thousand Palms CDP,Riverside,6065,Southern California,14,Adult1_Child1,,,,NA,NA,NA,NA,,,21.24,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78596,Thousand Palms CDP,Riverside,6065,Southern California,14,Adult1_Children2,,,,NA,NA,NA,NA,,,24.85,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78596,Thousand Palms CDP,Riverside,6065,Southern California,14,Adult1_Children3,,,,NA,NA,NA,NA,,,31.42,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78596,Thousand Palms CDP,Riverside,6065,Southern California,14,Adults2,,,,NA,NA,NA,NA,,,15.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,78596,Thousand Palms CDP,Riverside,6065,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,19.32,9/29/2013 0:00
